COD,MUNIC
310665,"BERIZAL, MG"
250205,"BERNARDINO BATISTA, PB"
220170,"BERTOLINIA, PI"
260180,"BETANIA, PE"
420230,"BIGUACU, SC"
410290,"BITURUNA, PR"
310710,"BOA ESPERANCA, MG"
290370,"BOA NOVA, BA"
250210,"BOA VENTURA, PB"
430225,"BOA VISTA DO SUL, RS"
350700,"BOITUVA, SP"
420250,"BOM JARDIM DA SERRA, SC"
250220,"BOM JESUS, PB"
290395,"BOM JESUS DA SERRA, BA"
320070,"ATILIO VIVACQUA, ES"
520260,"AURILANDIA, GO"
150100,"AVEIRO, PA"
210110,"AXIXA, MA"
412130,"RANCHO ALEGRE, PR"
315390,"RAPOSOS, MG"
412150,"REBOUCAS, PR"
171855,"RIACHINHO, TO"
241090,"RIACHUELO, RN"
210955,"RIBAMAR FIQUENE, MA"
220887,"RIBEIRA DO PIAUI, PI"
510718,"RIBEIRAO CASCALHEIRA, MT"
354323,"RIBEIRAO DOS INDIOS, SP"
280600,"RIBEIROPOLIS, SE"
315220,"PORTEIRINHA, MG"
120080,"PORTO ACRE, AC"
350310,"ARANDU, SP"
310360,"ARANTINA, MG"
410150,"ARAPONGAS, PR"
410165,"ARAPUA, PR"
250090,"ARARA, PB"
350330,"ARARAS, SP"
260110,"ARARIPINA, PE"
430090,"ARATIBA, RS"
410180,"ARAUCARIA, PR"
350340,"AREALVA, SP"
250115,"AREIA DE BARAUNAS, PB"
330023,"ARMACAO DOS BUZIOS, RJ"
220090,"AROAZES, PI"
170240,"ARRAIAS, TO"
430120,"ARROIO DO TIGRE, RS"
350380,"ARTUR NOGUEIRA, SP"
410190,"ASSAI, PR"
350400,"ASSIS, SP"
510490,"JANGADA, MT"
500490,"JARAGUARI, MS"
411250,"JARDIM ALEGRE, PR"
240570,"JARDIM DO SERIDO, RN"
292690,"RIO DO PIRES, BA"
431555,"RIO DOS INDIOS, RS"
354410,"RIO GRANDE DA SERRA, SP"
150616,"RIO MARIA, PA"
315540,"RIO NOVO, MG"
500740,"RIO VERDE DE MATO GROSSO, MS"
421507,"RIQUEZA, SC"
431580,"ROCA SALES, RS"
412260,"RONDON, PR"
354425,"ROSANA, SP"
510770,"ROSARIO OESTE, MT"
354450,"RUBINEIA, SP"
315670,"SABARA, MG"
315680,"SABINOPOLIS, MG"
354470,"SAGRES, SP"
354490,"SALES OLIVEIRA, SP"
280620,"SALGADO, SE"
315700,"SALINAS, MG"
354510,"SALMOURAO, SP"
421535,"SALTINHO, SC"
251250,"QUEIMADAS, PB"
354190,"QUELUZ, SP"
521850,"QUIRINOPOLIS, GO"
231135,"QUIXELO, CE"
241050,"RAFAEL FERNANDES, RN"
251274,"RIACHAO, PB"
315445,"RIACHINHO, MG"
241080,"RIACHO DE SANTANA, RN"
280590,"RIACHUELO, SE"
354300,"RIBEIRAO BRANCO, SP"
354325,"RIBEIRAO GRANDE, SP"
510719,"RIBEIRAOZINHO, MT"
315480,"RIO ACIMA, MG"
320435,"RIO BANANAL, ES"
412215,"RIO BONITO DO IGUACU, PR"
412217,"RIO BRANCO DO IVAI, PR"
510677,"PORTO ALEGRE DO NORTE, MT"
412010,"PORTO AMAZONAS, PR"
241025,"PORTO DO MANGUE, RN"
431505,"PORTO MAUA, RS"
210905,"PORTO RICO DO MARANHAO, MA"
431507,"PORTO VERA CRUZ, RS"
231123,"POTIRETAMA, CE"
431513,"POUSO NOVO, RS"
354085,"PRACINHA, SP"
292550,"PRADO, BA"
421380,"PRAIA GRANDE, SC"
220860,"PRATA DO PIAUI, PI"
210940,"PRIMEIRA CRUZ, MA"
354160,"PROMISSAO, SP"
315360,"PRUDENTE DE MORAIS, MG"
241040,"PUREZA, RN"
354165,"QUADRA, SP"
150611,"QUATIPURU, PA"
290327,"BARROCAS, BA"
240185,"CAICARA DO NORTE, RN"
520450,"CALDAS NOVAS, GO"
430355,"CAMARGO, RS"
311070,"CAMBUQUIRA, MG"
410400,"CAMPINA GRANDE DO SUL, PR"
410322,"BOM SUCESSO DO SUL, PR"
280067,"BOQUIM, SE"
430250,"BOSSOROCA, RS"
250290,"BREJO DOS SANTOS, PB"
290450,"BROTAS DE MACAUBAS, BA"
120013,"BUJARI, AC"
310590,"BARROSO, MG"
210177,"BELA VISTA DO MARANHAO, MA"
310650,"BERILO, MG"
350650,"BIRIGUI, SP"
350670,"BOA ESPERANCA DO SUL, SP"
310730,"BOCAIUVA, MG"
350410,"ATIBAIA, SP"
350450,"AVARE, SP"
420207,"BALNEARIO GAIVOTA, SC"
310540,"BARAO DE COCAIS, MG"
260130,"BARRA DE GUABIRABA, PE"
170307,"BARRA DO OURO, TO"
230195,"BARREIRA, CE"
420005,"ABDON BATISTA, SC"
520015,"ADELANDIA, GO"
150030,"AFUA, PA"
290040,"AGUA FRIA, BA"
510279,"CARLINDA, MT"
230340,"CARNAUBAL, CE"
140023,"CAROEBE, RR"
311460,"CARRANCAS, MG"
311480,"CARVALHOS, MG"
290720,"CASA NOVA, BA"
230350,"CASCAVEL, CE"
351090,"CASSIA DOS COQUEIROS, SP"
110090,"CASTANHEIRAS, RO"
351100,"CASTILHO, SP"
311530,"CATAGUASES, MG"
220210,"CAMPINAS DO PIAUI, PI"
520480,"CAMPO ALEGRE DE GOIAS, GO"
430390,"CAMPO BOM, RS"
280100,"CAMPO DO BRITO, SE"
410420,"CAMPO LARGO, PR"
220220,"CAMPO MAIOR, PI"
350840,"CABREUVA, SP"
270130,"CAJUEIRO, AL"
310800,"BOM SUCESSO, MG"
230250,"BREJO SANTO, CE"
420213,"BELA VISTA DO TOLDO, SC"
310740,"BOM DESPACHO, MG"
290390,"BOM JESUS DA LAPA, BA"
310510,"BAMBUI, MG"
170305,"BANDEIRANTES DO TOCANTINS, TO"
130050,"BARREIRINHA, AM"
310470,"ATALEIA, MG"
410010,"ABATIA, PR"
150520,"OEIRAS DO PARA, PA"
353390,"OLIMPIA, SP"
410250,"BARBOSA FERRAZ, PR"
290270,"BARRA, BA"
290280,"BARRA DA ESTIVA, BA"
270050,"BARRA DE SANTO ANTONIO, AL"
350535,"BARRA DO CHAPEU, SP"
310570,"BARRA LONGA, MG"
410260,"BARRACAO, PR"
210170,"BARREIRINHAS, MA"
230200,"BARRO, CE"
290323,"BARRO ALTO, BA"
220140,"BARRO DURO, PI"
310020,"ABAETE, MG"
230010,"ABAIARA, CE"
290010,"ABAIRA, BA"
150013,"ABEL FIGUEIREDO, PA"
310030,"ABRE CAMPO, MG"
310040,"ACAIACA, MG"
230020,"ACARAU, CE"
510010,"ACORIZAL, MT"
310050,"ACUCENA, MG"
350020,"ADOLFO, SP"
420030,"AGRONOMICA, SC"
250010,"AGUA BRANCA, PB"
500020,"AGUA CLARA, MS"
320016,"AGUA DOCE DO NORTE, ES"
350030,"AGUAI, SP"
420050,"AGUAS DE CHAPECO, SC"
520025,"AGUAS LINDAS DE GOIAS, GO"
430010,"AGUDO, RS"
430040,"ALEGRETE, RS"
320030,"ALFREDO CHAVES, ES"
150060,"ALTAMIRA, PA"
520140,"APARECIDA DE GOIANIA, GO"
250080,"ARACAGI, PB"
350290,"ARACOIABA DA SERRA, SP"
350315,"ARAPEI, SP"
250100,"ARARUNA, PB"
290520,"CAETITE, BA"
290880,"CONTENDAS DO SINCORA, BA"
290920,"CORONEL JOAO SA, BA"
291140,"GLORIA, BA"
291680,"ITARANTIM, BA"
291710,"ITORORO, BA"
291720,"ITUACU, BA"
291730,"ITUBERA, BA"
291750,"JACOBINA, BA"
291950,"LIVRAMENTO DE NOSSA SENHORA, BA"
292000,"MAIQUINIQUE, BA"
292030,"MALHADA DE PEDRAS, BA"
292090,"MASCOTE, BA"
292170,"MORRO DO CHAPEU, BA"
292190,"MUCUGE, BA"
292335,"OUROLANDIA, BA"
292340,"PALMAS DE MONTE ALTO, BA"
292370,"PARATINGA, BA"
292390,"PAU BRASIL, BA"
292420,"PEDRO ALEXANDRE, BA"
292210,"MUNDO NOVO, BA"
353210,"MURUTINGA DO SUL, SP"
521410,"MUTUNOPOLIS, GO"
314430,"NANUQUE, MG"
292250,"NAZARE, BA"
353240,"NAZARE PAULISTA, SP"
280440,"NEOPOLIS, SE"
353250,"NEVES PAULISTA, SP"
210720,"NINA RODRIGUES, MA"
353270,"NIPOA, SP"
314080,"MATIAS BARBOSA, MG"
411570,"MATINHOS, PR"
354360,"RIFAINA, SP"
354380,"RINOPOLIS, SP"
412210,"RIO BOM, PR"
510720,"RIO BRANCO, MT"
220850,"PORTO, PI"
421350,"PORTO BELO, SC"
315230,"PORTO FIRME, MG"
270750,"PORTO REAL DO COLEGIO, AL"
171830,"PRAIA NORTE, TO"
292575,"PRESIDENTE TANCREDO NEVES, BA"
412060,"PRUDENTOPOLIS, PR"
411930,"PINHAO, PR"
292467,"PIRAI DO NORTE, BA"
431460,"PIRATINI, RS"
292470,"PIRIPA, BA"
292490,"PLANALTINO, BA"
510650,"POCONE, MT"
316295,"SAO JOSE DA LAPA, MG"
316300,"SAO JOSE DA SAFIRA, MG"
316350,"SAO JOSE DO JACURI, MG"
316360,"SAO JOSE DO MANTIMENTO, MG"
316380,"SAO MIGUEL DO ANTA, MG"
316400,"SAO PEDRO DOS FERROS, MG"
316440,"SAO SEBASTIAO DA BELA VISTA, MG"
316500,"SAO TIAGO, MG"
316690,"SERRANIA, MG"
316780,"SOLEDADE DE MINAS, MG"
316840,"TARUMIRIM, MG"
316890,"TIROS, MG"
316950,"TUMIRITINGA, MG"
317010,"UBERABA, MG"
317020,"UBERLANDIA, MG"
320100,"BOA ESPERANCA, ES"
320370,"MUNIZ FREIRE, ES"
330022,"AREAL, RJ"
330130,"CASIMIRO DE ABREU, RJ"
330140,"CONCEICAO DE MACABU, RJ"
330160,"DUAS BARRAS, RJ"
330187,"IGUABA GRANDE, RJ"
330270,"MARICA, RJ"
330340,"NOVA FRIBURGO, RJ"
330410,"PORCIUNCULA, RJ"
330460,"SANTA MARIA MADALENA, RJ"
350040,"AGUAS DA PRATA, SP"
411270,"JATAIZINHO, PR"
521056,"ITAGUARI, GO"
316160,"SAO GERALDO DA PIEDADE, MG"
330490,"SAO GONCALO, RJ"
241200,"SAO GONCALO DO AMARANTE, RN"
220975,"SAO GONCALO DO GURGUEIA, PI"
316190,"SAO GONCALO DO RIO ABAIXO, MG"
316210,"SAO GOTARDO, MG"
261320,"SAO JOAO, PE"
316220,"SAO JOAO BATISTA DO GLORIA, MG"
140050,"SAO JOAO DA BALIZA, RR"
220987,"SAO JOAO DA FRONTEIRA, PI"
316225,"SAO JOAO DA LAGOA, MG"
522005,"SAO JOAO DA PARAUNA, GO"
354920,"SAO JOAO DAS DUAS PONTES, SP"
354925,"SAO JOAO DE IRACEMA, SP"
330510,"SAO JOAO DE MERITI, RJ"
251400,"SAO JOAO DO CARIRI, PB"
430950,"GUARANI DAS MISSOES, RS"
510410,"GUARANTA DO NORTE, MT"
351830,"GUARAREMA, SP"
351850,"GUAREI, SP"
312880,"GUIDOVAL, MG"
250640,"GURINHEM, PB"
430710,"HERVAL, RS"
520970,"HIDROLANDIA, GO"
220460,"HUGO NAPOLEAO, PI"
410970,"IBAITI, PR"
230526,"IBARETAMA, CE"
230530,"IBIAPINA, CE"
311760,"CONCEICAO DO PARA, MG"
430467,"CAPIVARI DO SUL, RS"
140020,"CARACARAI, RR"
311320,"CARANDAI, MG"
130100,"CARAUARI, AM"
311350,"CARBONITA, MG"
280140,"CARIRA, SE"
430485,"CARLOS GOMES, RS"
311410,"CARMO DE MINAS, MG"
311440,"CARMO DO RIO CLARO, MG"
170388,"CARMOLANDIA, TO"
260390,"CARNAIBA, PE"
240250,"CARNAUBAIS, RN"
260400,"CARPINA, PE"
311470,"CARVALHOPOLIS, MG"
430490,"CASCA, RS"
260415,"CASINHAS, PE"
150240,"CASTANHAL, PA"
220260,"CASTELO DO PIAUI, PI"
410500,"CATANDUVAS, PR"
290750,"CATU, BA"
290755,"CATURAMA, BA"
230370,"CAUCAIA, CE"
420410,"CAXAMBU DO SUL, SC"
220265,"CAXINGO, PI"
311560,"CEDRO DO ABAETE, MG"
430380,"CAMPINAS DO SUL, RS"
270140,"CAMPO ALEGRE, AL"
420340,"CAMPO BELO DO SUL, SC"
520495,"CAMPOS VERDES, GO"
430550,"CIRIACO, RS"
311660,"CLAUDIO, MG"
130120,"COARI, AM"
420425,"COCAL DO SUL, SC"
290810,"COCOS, BA"
351200,"COLINA, SP"
520552,"COLINAS DO SUL, GO"
251315,"SANTA CECILIA, PB"
354610,"SANTA CLARA D'OESTE, SP"
261247,"SANTA CRUZ DA BAIXA VERDE, PE"
315733,"SANTA CRUZ DE MINAS, MG"
315737,"SANTA CRUZ DE SALINAS, MG"
261250,"SANTA CRUZ DO CAPIBARIBE, PE"
315740,"SANTA CRUZ DO ESCALVADO, MG"
220915,"SANTA CRUZ DOS MILAGRES, PI"
354650,"SANTA ERNESTINA, SP"
521925,"SANTA FE DE GOIAS, GO"
171886,"SANTA FE DO ARAGUAIA, TO"
354660,"SANTA FE DO SUL, SP"
220920,"SANTA FILOMENA, PI"
210975,"SANTA FILOMENA DO MARANHAO, MA"
251330,"SANTA HELENA, PB"
210990,"SANTA INES, MA"
412370,"SANTA ISABEL DO IVAI, PR"
412382,"SANTA LUCIA, PR"
220930,"SANTA LUZ, PI"
315790,"SANTA MARGARIDA, MG"
261260,"SANTA MARIA DA BOA VISTA, PE"
250450,"CONDADO, PB"
311783,"CONEGO MARINHO, MG"
311790,"CONGONHAL, MG"
311830,"CONSELHEIRO LAFAIETE, MG"
430580,"CONSTANTINA, RS"
311870,"COQUEIRAL, MG"
290900,"CORDEIROS, BA"
316110,"SAO FRANCISCO, MG"
220965,"SAO FRANCISCO DE ASSIS DO PIAUI, PI"
330475,"SAO FRANCISCO DE ITABAPOANA, RJ"
292920,"SAO FRANCISCO DO CONDE, BA"
316140,"SAO FRANCISCO DO GLORIA, MG"
211090,"SAO FRANCISCO DO MARANHAO, MA"
231220,"SANTA QUITERIA, CE"
211020,"SANTA RITA, MA"
292840,"SANTA RITA DE CASSIA, BA"
521940,"SANTA RITA DO ARAGUAIA, GO"
500755,"SANTA RITA DO PARDO, MS"
315970,"SANTA ROSA DA SERRA, MG"
280650,"SANTA ROSA DE LIMA, SE"
220937,"SANTA ROSA DO PIAUI, PI"
320460,"SANTA TERESA, ES"
421568,"SANTA TEREZINHA DO PROGRESSO, SC"
431730,"SANTA VITORIA DO PALMAR, RS"
315850,"SANTANA DE PIRAPAMA, MG"
231210,"SANTANA DO CARIRI, CE"
270800,"SANTANA DO IPANEMA, AL"
315890,"SANTANA DO MANHUACU, MG"
420570,"GAROPABA, SC"
510385,"GAUCHA DO NORTE, MT"
510390,"GENERAL CARNEIRO, MT"
230460,"GENERAL SAMPAIO, CE"
261130,"POMBOS, PE"
315200,"POMPEU, MG"
500660,"PONTA PORA, MS"
521770,"PONTALINA, GO"
421330,"PONTE ALTA, SC"
241020,"PORTALEGRE, RN"
231110,"PORTEIRAS, CE"
251090,"PAULISTA, PB"
314850,"PAVAO, MG"
292405,"PE DE SERRA, BA"
251100,"PEDRA BRANCA, PB"
314900,"PEDRA DOURADA, MG"
510637,"PEDRA PRETA, MT"
353690,"PEDRANOPOLIS, SP"
421240,"PEDRAS GRANDES, SC"
280510,"PEDRINHAS, SE"
251272,"PEDRO REGIS, PB"
150560,"PEIXE-BOI, PA"
231060,"PENAFORTE, CE"
421250,"PENHA, SC"
314960,"PEQUI, MG"
353740,"PEREIRA BARRETO, SP"
421260,"PERITIBA, SC"
353780,"PIEDADE, SP"
315030,"PIEDADE DO RIO GRANDE, MG"
270700,"PINDOBA, AL"
431370,"PALMEIRA DAS MISSOES, RS"
210760,"PALMEIRANDIA, MA"
171575,"PALMEIROPOLIS, TO"
314675,"PALMOPOLIS, MG"
270640,"PAO DE ACUCAR, AL"
231020,"PARACURU, CE"
353550,"PARAGUACU PAULISTA, SP"
330370,"PARAIBA DO SUL, RJ"
231025,"PARAIPABA, CE"
171620,"PARANA, TO"
521630,"PARANAIGUARA, GO"
510630,"PARANATINGA, MT"
431403,"PARECI NOVO, RS"
353620,"PARIQUERA-ACU, SP"
261040,"PARNAMIRIM, PE"
314770,"PASSA TEMPO, MG"
261050,"PASSIRA, PE"
431407,"PASSO DO SOBRADO, RS"
421227,"PASSOS MAIA, SC"
353350,"NOVO HORIZONTE, SP"
171525,"NOVO JARDIM, TO"
314535,"NOVO ORIENTE DE MINAS, MG"
220695,"NOVO SANTO ANTONIO, PI"
314537,"NOVORIZONTE, MG"
160050,"OIAPOQUE, AP"
251040,"OLHO D'AGUA, PB"
270570,"OLHO D'AGUA DAS FLORES, AL"
240840,"OLHO-D'AGUA DO BORGES, RN"
171550,"OLIVEIRA DE FATIMA, TO"
350335,"ARCO-IRIS, SP"
312360,"ELOI MENDES, MG"
355715,"ZACARIAS, SP"
317070,"VARGINHA, MG"
412810,"UMUARAMA, PR"
316830,"TAQUARACU DE MINAS, MG"
261440,"SOLIDAO, PE"
211100,"SAO JOAO BATISTA, MA"
251392,"SAO BENTINHO, PB"
315860,"SANTANA DO DESERTO, MG"
412340,"SANTA FE, PR"
431600,"ROLANTE, RS"
220890,"RIBEIRO GONCALVES, PI"
521720,"PIRANHAS, GO"
220580,"LUZILANDIA, PI"
210580,"LAGO DO JUNCO, MA"
240560,"JARDIM DE PIRANHAS, RN"
130180,"IPIXUNA, AM"
430980,"IBIACA, RS"
291160,"GOVERNADOR MANGABEIRA, BA"
170820,"FORMOSO DO ARAGUAIA, TO"
291070,"EUCLIDES DA CUNHA, BA"
311920,"COROACI, MG"
351170,"CHARQUEADA, SP"
430480,"CARLOS BARBOSA, RS"
330100,"CAMPOS DOS GOYTACAZES, RJ"
410347,"CAFEZAL DO SUL, PR"
150175,"BREJO GRANDE DO ARAGUAIA, PA"
130070,"BOCA DO ACRE, AM"
420530,"FAXINAL DOS GUEDES, SC"
270260,"FEIRA GRANDE, AL"
312540,"FELICIO DOS SANTOS, MG"
430810,"FELIZ, RS"
312580,"FERNANDES TOURINHO, MG"
351560,"FERNANDO PRESTES, SP"
160023,"FERREIRA GOMES, AP"
312595,"FERVEDOURO, MG"
291085,"FILADELFIA, BA"
270280,"FLEXEIRAS, AL"
316255,"SAO JOAO DO MANHUACU, MG"
316260,"SAO JOAO DO ORIENTE, MG"
211105,"SAO JOAO DO PARAISO, MA"
221000,"SAO JOAO DO PIAUI, PI"
241210,"SAO JOAO DO SABUGI, RN"
316280,"SAO JOAO EVANGELISTA, MG"
354940,"SAO JOAQUIM DA BARRA, SP"
412535,"SAO JORGE DO PATROCINIO, PR"
270840,"SAO JOSE DA TAPERA, AL"
431845,"SAO JOSE DAS MISSOES, RS"
251450,"SAO JOSE DE PIRANHAS, PB"
412420,"SANTO ANTONIO DO CAIUA, PR"
354810,"SANTO ANTONIO DO JARDIM, SP"
316040,"SANTO ANTONIO DO MONTE, MG"
412430,"SANTO ANTONIO DO PARAISO, PR"
316050,"SANTO ANTONIO DO RIO ABAIXO, MG"
211030,"SANTO ANTONIO DOS LOPES, MA"
431780,"SANTO AUGUSTO, RS"
421440,"RIO DAS ANTAS, SC"
330455,"RIO DE JANEIRO, RJ"
421460,"RIO DO OESTE, SC"
421470,"RIO DOS CEDROS, SC"
421490,"RIO FORTUNA, SC"
421500,"RIO NEGRINHO, SC"
315590,"RIO PRETO, MG"
171875,"RIO SONO, TO"
421510,"RODEIO, SC"
315630,"RODEIRO, MG"
292710,"RODELAS, BA"
412240,"ROLANDIA, PR"
412250,"RONCADOR, PR"
210960,"ROSARIO, MA"
431640,"ROSARIO DO SUL, RS"
315660,"RUBIM, MG"
412270,"SABAUDIA, PR"
431642,"SAGRADA FAMILIA, RS"
354500,"SALESOPOLIS, SP"
150620,"SALINOPOLIS, PA"
354530,"SALTO DE PIRAPORA, SP"
261150,"QUIPAPA, PE"
251260,"QUIXABA, PB"
231150,"QUIXERE, CE"
354220,"RANCHARIA, SP"
210945,"RAPOSA, MA"
150120,"BAIAO, PA"
320080,"BAIXO GUANDU, ES"
520310,"BALIZA, GO"
210140,"BALSAS, MA"
315250,"POUSO ALEGRE, MG"
150600,"PRAINHA, PA"
315290,"PRATAPOLIS, MG"
354130,"PRESIDENTE EPITACIO, SP"
315320,"PRESIDENTE JUSCELINO, MG"
431514,"PRESIDENTE LUCENA, RS"
315340,"PRESIDENTE OLEGARIO, MG"
210927,"PRESIDENTE SARNEY, MA"
261140,"PRIMAVERA, PE"
431515,"PROGRESSO, RS"
412080,"QUATRO BARRAS, PR"
411925,"PINHAL DE SAO BENTO, PR"
330395,"PINHEIRAL, RJ"
292465,"PINTADAS, BA"
220820,"PIO IX, PI"
210870,"PIO XII, MA"
231090,"PIQUET CARNEIRO, CE"
353860,"PIRACAIA, SP"
353870,"PIRACICABA, SP"
330400,"PIRAI, RJ"
411940,"PIRAI DO SUL, PR"
353890,"PIRAJUI, SP"
315080,"PIRANGA, MG"
315100,"PIRANGUINHO, MG"
431455,"PIRAPO, RS"
411950,"PIRAQUARA, PR"
353940,"PIRATININGA, SP"
315140,"PITANGUI, MG"
150565,"PLACAS, PA"
510185,"BOM JESUS DO ARAGUAIA, MT"
510343,"CURVELANDIA, MT"
510757,"RONDOLANDIA, MT"
510776,"SANTA RITA DO TRIVELATO, MT"
510835,"VALE DE SAO DOMINGOS, MT"
521015,"IPIRANGA DE GOIAS, GO"
412790,"TUNEIRAS DO OESTE, PR"
315370,"QUARTEL GERAL, MG"
314570,"OLIVEIRA FORTES, MG"
500600,"NOVA ALVORADA DO SUL, MS"
220670,"NAZARE DO PIAUI, PI"
431230,"MIRAGUAI, RS"
260910,"MACHADOS, PE"
280330,"JAPARATUBA, SE"
230550,"IGUATU, CE"
170980,"IPUEIRAS, TO"
520960,"HEITORAI, GO"
420620,"GRAVATAL, SC"
410785,"FLOR DA SERRA DO SUL, PR"
220323,"CURRAIS, PI"
150250,"CHAVES, PA"
315217,"PONTO DOS VOLANTES, MG"
315310,"PRESIDENTE BERNARDES, MG"
315560,"RIO PARDO DE MINAS, MG"
315600,"RIO VERMELHO, MG"
315710,"SALTO DA DIVISA, MG"
315840,"SANTANA DE CATAGUASES, MG"
315870,"SANTANA DO GARAMBEU, MG"
316200,"SAO GONCALO DO SAPUCAI, MG"
320503,"VARGEM ALTA, ES"
251710,"VARZEA, PB"
293320,"VERA CRUZ, BA"
412860,"VERE, PR"
241490,"VICOSA, RN"
412862,"ALTO PARAISO, PR"
316910,"TOLEDO, MG"
432160,"TRAMANDAI, RS"
500830,"TRES LAGOAS, MS"
261570,"TRIUNFO, PE"
261580,"TUPANATINGA, PE"
421880,"TURVO, SC"
317030,"UMBURATIBA, MG"
355590,"URU, SP"
172093,"TAIPAS DO TOCANTINS, TO"
270900,"TANQUE D'ARCA, AL"
355350,"TAPIRAI, SP"
120060,"TARAUACA, AC"
251675,"TENORIO, PB"
221100,"TERESINA, PI"
312130,"DESCOBERTO, MG"
430605,"CRISTAL, RS"
150270,"CONCEICAO DO ARAGUAIA, PA"
520520,"CATURAI, GO"
311270,"CAPITAO ENEAS, MG"
420257,"BOM JESUS DO OESTE, SC"
210180,"BENEDITO LEITE, MA"
230180,"BAIXIO, CE"
310070,"AGUA COMPRIDA, MG"
310163,"ALFREDO VASCONCELOS, MG"
316250,"SAO JOAO DEL REI, MG"
421635,"SAO JOAO DO ITAPERIU, SC"
421625,"SAO JOAO DO OESTE, SC"
316265,"SAO JOAO DO PACUI, MG"
421640,"SAO JOAO DO SUL, SC"
421650,"SAO JOAQUIM, SC"
261330,"SAO JOAQUIM DO MONTE, PE"
354950,"SAO JOSE DA BELA VISTA, SP"
251420,"SAO JOSE DA LAGOA TAPADA, PB"
292935,"SAO JOSE DA VITORIA, BA"
251430,"SAO JOSE DE CAIANA, PB"
316010,"SANTO ANTONIO DO GRAMA, MG"
316020,"SANTO ANTONIO DO ITAMBE, MG"
510780,"SANTO ANTONIO DO LEVERGER, MT"
431755,"SANTO ANTONIO DO PALMA, RS"
150700,"SANTO ANTONIO DO TAUA, PA"
354830,"SANTO EXPEDITO, SP"
220950,"SANTO INACIO DO PIAUI, PI"
261290,"SAO BENEDITO DO SUL, PE"
421580,"SAO BENTO DO SUL, SC"
421575,"SAO BERNARDINO, SC"
316090,"SAO BRAS DO SUACUI, MG"
261310,"SAO CAITANO, PE"
280670,"SAO CRISTOVAO, SE"
292890,"SAO DESIDERIO, BA"
430460,"CANOAS, RS"
210270,"CANTANHEDE, MA"
351020,"CAPAO BONITO, SP"
221095,"TAMBORIL DO PIAUI, PI"
251630,"SUME, PB"
270880,"SAO SEBASTIAO, AL"
251530,"SAPE, PB"
231250,"SAO JOAO DO JAGUARIBE, CE"
421567,"SANTA TEREZINHA, SC"
412230,"RIO NEGRO, PR"
431620,"RONDINHA, RS"
315240,"POTE, MG"
210910,"PRESIDENTE DUTRA, MA"
314915,"PEDRAS DE MARIA DA CRUZ, MG"
230990,"PACUJA, CE"
431262,"MULITERNO, RS"
411580,"MEDIANEIRA, PR"
411540,"MARMELEIRO, PR"
313570,"JEQUITIBA, MG"
270330,"INHAPI, AL"
230510,"GUARAMIRANGA, CE"
170900,"GOIATINS, TO"
410760,"FAXINAL, PR"
291072,"EUNAPOLIS, BA"
351380,"DIADEMA, SP"
311670,"COIMBRA, MG"
350980,"CAMPOS NOVOS PAULISTA, SP"
250320,"CABEDELO, PB"
520360,"BRAZABRANTES, GO"
270090,"BELO MONTE, AL"
220590,"MANOEL EMIDIO, PI"
431175,"MANOEL VIANA, RS"
521540,"OURO VERDE DE GOIAS, GO"
521550,"OUVIDOR, GO"
314655,"PAI PEDRO, MG"
431360,"PAIM FILHO, RS"
314650,"PAINS, MG"
353500,"PALESTINA, SP"
421190,"PALHOCA, SC"
231010,"PALMACIA, CE"
431270,"NONOAI, RS"
510600,"NORTELANDIA, MT"
280470,"NOSSA SENHORA DE LOURDES, SE"
431842,"SAO JOAO DA URTIGA, RS"
316257,"SAO JOAO DO MANTENINHA, MG"
412510,"SAO JOAO DO TRIUNFO, PR"
316030,"SANTO ANTONIO DO JACINTO, MG"
431790,"SANTO CRISTO, RS"
231230,"SAO BENEDITO, CE"
421610,"SAO DOMINGOS, SC"
316105,"SAO FELIX DE MINAS, MG"
316130,"SAO FRANCISCO DE SALES, MG"
211010,"SANTA QUITERIA DO MARANHAO, MA"
171900,"SANTA TEREZA DO TOCANTINS, TO"
150670,"SANTANA DO ARAGUAIA, PA"
220935,"SANTANA DO PIAUI, PI"
431740,"SANTIAGO, RS"
521973,"SANTO ANTONIO DE GOIAS, GO"
315720,"SANTA BARBARA, MG"
251320,"SANTA CRUZ, PB"
210060,"AMARANTE DO MARANHAO, MA"
350160,"AMERICANA, SP"
350210,"ANDRADINA, SP"
410115,"ANGULO, PR"
520130,"ANICUNS, GO"
430070,"ANTA GORDA, RS"
230080,"ANTONINA DO NORTE, CE"
310300,"ANTONIO DIAS, MG"
240090,"ANTONIO MARTINS, RN"
350250,"APARECIDA, SP"
330015,"APERIBE, RJ"
350270,"APIAI, SP"
240100,"APODI, RN"
130014,"APUI, AM"
500110,"AQUIDAUANA, MS"
290205,"ARACAS, BA"
230110,"ARACATI, CE"
510120,"ARAGUAINHA, MT"
520215,"ARAGUAPAZ, GO"
500124,"ARAL MOREIRA, MS"
120034,"MANOEL URBANO, AC"
280280,"INDIAROBA, SE"
420540,"FLORIANOPOLIS, SC"
311265,"CAPITAO ANDRADE, MG"
220157,"BELEM DO PIAUI, PI"
352100,"IPERO, SP"
230300,"CARIDADE, CE"
522220,"VILA BOA, GO"
261560,"TRINDADE, PE"
412750,"TIBAGI, PR"
352920,"MARTINOPOLIS, SP"
314053,"MARTINS SOARES, MG"
